"","Site_ID","Date","Site_Subplot","Type","HoboName","Temp","Min","Max","Median","CV","Range","Subplot","LoggerID","TRT","Age","Day","Heatdome","tmeanC","tminC","tmaxC","RangeR","MeanOffset","MinOffset","MaxOffset","RangeOffset"
"932","N2-18",2021-06-26,"N2-18_N","Air","9784519.csv",22.7373333333333,17.094,28.655,24.062,18.4896607540875,11.561,"N","9784519","THIN",71,26,1,26.4,16.95,35.85,18.9,3.66266666666667,-0.144000000000002,7.195,7.339
"933","N2-18",2021-06-27,"N2-18_N","Air","9784519.csv",28.6868333333333,18.616,37.935,31.3255,27.4161003205453,19.319,"N","9784519","THIN",71,27,1,31.85,20.35,43.35,23,3.16316666666667,1.734,5.415,3.681
"934","N2-21",2021-06-28,"N2-21_E","Air","9768739.csv",24.5143333333333,17.189,28.159,25.416,15.0647505270737,10.97,"E","9768739","THIN",21,28,1,25.95,16.05,35.85,19.8,1.43566666666667,-1.139,7.691,8.83
"935","N2-21",2021-06-29,"N2-21_E","Air","9768739.csv",18.0608333333333,15.664,20.996,17.57,10.738377144805,5.332,"E","9768739","THIN",21,29,0,19.05,14.95,23.15,8.2,0.989166666666669,-0.714,2.154,2.868
"936","N2-21",2021-06-30,"N2-21_E","Air","9768739.csv",17.1090833333333,15.855,18.901,16.6655,6.33746178938046,3.046,"E","9768739","THIN",21,30,0,15.9,11.55,20.25,8.7,-1.20908333333333,-4.305,1.349,5.654
"937","N2-21",2021-06-23,"N2-21_E","Air","9768739.csv",13.9620833333333,12.497,16.427,13.3655,10.3578945975376,3.93,"E","9768739","THIN",21,23,0,16.55,11.15,21.95,10.8,2.58791666666667,-1.347,5.523,6.87
"938","N2-21",2021-06-24,"N2-21_E","Air","9768739.csv",15.2993333333333,12.69,18.806,15.33,15.3564941155936,6.116,"E","9768739","THIN",21,24,1,17.7,10.85,24.55,13.7,2.40066666666667,-1.84,5.744,7.584
"939","N2-21",2021-06-21,"N2-21_E","Air","9768739.csv",18.2283333333333,13.846,23.869,16.9025,20.9589956213682,10.023,"E","9768739","THIN",21,21,0,21.95,14.55,29.35,14.8,3.72166666666667,0.704000000000001,5.481,4.777
"940","N2-21",2021-06-22,"N2-21_E","Air","9768739.csv",15.2970833333333,13.654,16.999,15.139,6.61284992358352,3.345,"E","9768739","THIN",21,22,0,17.6,11.85,23.35,11.5,2.30291666666667,-1.804,6.351,8.155
"941","N2-21",2021-06-27,"N2-21_E","Air","9768739.csv",27.2644166666667,18.331,37.384,28.7105,26.8663005671675,19.053,"E","9768739","THIN",21,27,1,31.85,20.35,43.35,23,4.58558333333334,2.019,5.966,3.947
"942","N2-21",2021-06-01,"N2-21_E","Air","9768739.csv",19.4403333333333,13.846,26.097,19.044,22.0315502642087,12.251,"E","9768739","THIN",21,1,0,20.25,10.55,29.95,19.4,0.809666666666665,-3.296,3.853,7.149
"943","N2-21",2021-06-02,"N2-21_E","Air","9768739.csv",16.55725,13.076,20.805,16.0935,16.0504652577881,7.729,"E","9768739","THIN",21,2,0,17.3,11.15,23.45,12.3,0.742750000000001,-1.926,2.645,4.571
"944","N2-21",2021-06-03,"N2-21_E","Air","9768739.csv",13.8035,11.625,15.091,14.038,7.72479384266238,3.466,"E","9768739","THIN",21,3,0,12.25,5.35,19.15,13.8,-1.5535,-6.275,4.059,10.334
"945","N2-21",2021-06-04,"N2-21_E","Air","9768739.csv",13.3951666666667,9.176,17.189,13.941,21.7195594368775,8.013,"E","9768739","THIN",21,4,0,13.75,7.85,19.65,11.8,0.354833333333334,-1.326,2.461,3.787
"946","N2-21",2021-06-05,"N2-21_E","Air","9768739.csv",11.55025,9.866,13.365,11.431,7.49129858140228,3.499,"E","9768739","THIN",21,5,0,10.95,6.55,15.35,8.8,-0.600250000000001,-3.316,1.985,5.301
"947","N2-21",2021-06-06,"N2-21_E","Air","9768739.csv",9.6185,8.779,10.944,9.571,7.02977740206656,2.165,"E","9768739","THIN",21,6,0,9.75,5.95,13.55,7.6,0.131500000000001,-2.829,2.606,5.435
"948","N2-21",2021-06-07,"N2-21_E","Air","9768739.csv",9.66841666666667,7.481,11.819,9.668,16.1182696732337,4.338,"E","9768739","THIN",21,7,0,10.45,5.65,15.25,9.6,0.781583333333332,-1.831,3.431,5.262
"949","N2-21",2021-06-18,"N2-21_S","Air","9784545.csv",15.4703333333333,13.75,19.662,14.804,11.3276720034132,5.912,"S","9784545","THIN",21,18,0,12.75,5.45,20.05,14.6,-2.72033333333333,-8.3,0.388000000000002,8.688
"950","N2-21",2021-06-08,"N2-21_E","Air","9768739.csv",10.8661666666667,7.882,14.325,10.502,23.5913900965069,6.443,"E","9768739","THIN",21,8,0,10.5,3.65,17.35,13.7,-0.366166666666667,-4.232,3.025,7.257
"951","N2-21",2021-06-09,"N2-21_E","Air","9768739.csv",10.8148333333333,7.481,14.613,10.8445,24.9957734180108,7.132,"E","9768739","THIN",21,9,0,10.25,3.15,17.35,14.2,-0.564833333333333,-4.331,2.737,7.068
"952","N2-21",2021-06-25,"N2-21_E","Air","9768739.csv",19.0516666666667,13.558,26.195,18.9965,25.9515576230974,12.637,"E","9768739","THIN",21,25,1,23.15,13.65,32.65,19,4.09833333333333,0.0920000000000005,6.455,6.363
"953","N2-21",2021-06-26,"N2-21_E","Air","9768739.csv",22.0415833333333,16.713,28.456,22.5255,19.7424405458233,11.743,"E","9768739","THIN",21,26,1,26.4,16.95,35.85,18.9,4.35841666666667,0.236999999999998,7.394,7.157
"954","N2-21",2021-06-10,"N2-21_S","Air","9784545.csv",13.0148333333333,10.161,17.094,12.69,19.053462972434,6.933,"S","9784545","THIN",21,10,0,12.1,6.85,17.35,10.5,-0.914833333333334,-3.311,0.256,3.567
"955","N2-21",2021-06-11,"N2-21_S","Air","9784545.csv",12.6806666666667,11.722,14.038,12.5935,6.5183616080498,2.316,"S","9784545","THIN",21,11,0,12,8.15,15.85,7.7,-0.680666666666667,-3.572,1.812,5.384
"956","N2-21",2021-06-12,"N2-21_S","Air","9784545.csv",15.70025,11.722,21.091,15.903,21.4073369949278,9.369,"S","9784545","THIN",21,12,0,14.85,8.15,21.55,13.4,-0.850250000000001,-3.572,0.459,4.031
"957","N2-21",2021-06-01,"N2-21_S","Air","9784545.csv",19.76325,13.654,27.173,19.4725,24.0418893021519,13.519,"S","9784545","THIN",21,1,0,20.25,10.55,29.95,19.4,0.486750000000001,-3.104,2.777,5.881
"958","N2-21",2021-06-02,"N2-21_S","Air","9784545.csv",16.51625,12.69,22.046,15.6155,19.2793147153592,9.356,"S","9784545","THIN",21,2,0,17.3,11.15,23.45,12.3,0.783750000000001,-1.54,1.404,2.944
"959","N2-21",2021-06-03,"N2-21_S","Air","9784545.csv",13.66725,11.431,15.091,13.99,8.01695693431427,3.66,"S","9784545","THIN",21,3,0,12.25,5.35,19.15,13.8,-1.41725,-6.081,4.059,10.14
"960","N2-21",2021-06-16,"N2-21_S","Air","9784545.csv",16.39025,12.594,23.869,15.3295,20.919972534383,11.275,"S","9784545","THIN",21,16,0,14.35,6.15,22.55,16.4,-2.04025,-6.444,-1.319,5.125
"961","N2-21",2021-06-20,"N2-21_E","Air","9768739.csv",16.6436666666667,12.98,20.234,17.0935,16.7282150579025,7.254,"E","9768739","THIN",21,20,0,20.1,11.35,28.85,17.5,3.45633333333333,-1.63,8.616,10.246
"962","N2-21",2021-06-04,"N2-21_S","Air","9784545.csv",13.6395,8.978,18.14,13.989,24.3392568231942,9.162,"S","9784545","THIN",21,4,0,13.75,7.85,19.65,11.8,0.1105,-1.128,1.51,2.638
"963","N2-21",2021-06-05,"N2-21_S","Air","9784545.csv",11.71175,9.866,13.461,11.625,7.91304489814428,3.595,"S","9784545","THIN",21,5,0,10.95,6.55,15.35,8.8,-0.761750000000001,-3.316,1.889,5.205
"964","N2-21",2021-06-06,"N2-21_S","Air","9784545.csv",9.79008333333333,8.779,11.334,9.6695,8.25919744452112,2.555,"S","9784545","THIN",21,6,0,9.75,5.95,13.55,7.6,-0.0400833333333335,-2.829,2.216,5.045
"965","N2-21",2021-06-07,"N2-21_S","Air","9784545.csv",10.336,7.582,13.076,10.356,18.9173817860233,5.494,"S","9784545","THIN",21,7,0,10.45,5.65,15.25,9.6,0.113999999999999,-1.932,2.174,4.106
"966","N2-21",2021-06-08,"N2-21_S","Air","9784545.csv",11.8589166666667,8.282,16.903,11.429,25.865480493131,8.621,"S","9784545","THIN",21,8,0,10.5,3.65,17.35,13.7,-1.35891666666667,-4.632,0.447000000000003,5.079
"967","N2-21",2021-06-09,"N2-21_S","Air","9784545.csv",11.89025,7.983,16.141,12.2055,25.890910354502,8.158,"S","9784545","THIN",21,9,0,10.25,3.15,17.35,14.2,-1.64025,-4.833,1.209,6.042
"968","N2-21",2021-06-12,"N2-21_E","Air","9768739.csv",13.73325,10.063,18.045,14.1815,21.2359220026421,7.982,"E","9768739","THIN",21,12,0,14.85,8.15,21.55,13.4,1.11675,-1.913,3.505,5.418
"969","N2-21",2021-06-13,"N2-21_E","Air","9768739.csv",14.285,13.558,15.091,14.2295,4.04903977106716,1.533,"E","9768739","THIN",21,13,0,12.35,8.15,16.55,8.4,-1.935,-5.408,1.459,6.867
"970","N2-21",2021-06-13,"N2-21_S","Air","9784545.csv",15.9024166666667,15.187,16.808,15.7595,4.07167911677294,1.621,"S","9784545","THIN",21,13,0,12.35,8.15,16.55,8.4,-3.55241666666667,-7.037,-0.257999999999999,6.779
"971","N2-21",2021-06-14,"N2-21_S","Air","9784545.csv",16.06725,14.23,20.71,15.4735,12.1279186927165,6.48,"S","9784545","THIN",21,14,0,14.55,9.55,19.55,10,-1.51725,-4.68,-1.16,3.52
"972","N2-21",2021-06-15,"N2-21_S","Air","9784545.csv",15.1120833333333,13.269,19.282,14.804,11.1514490768692,6.013,"S","9784545","THIN",21,15,0,13.45,8.45,18.45,10,-1.66208333333333,-4.819,-0.832000000000001,3.987
"973","N2-21",2021-06-18,"N2-21_E","Air","9768739.csv",14.2351666666667,12.787,16.523,13.75,8.69458502599542,3.736,"E","9768739","THIN",21,18,0,12.75,5.45,20.05,14.6,-1.48516666666667,-7.337,3.527,10.864
"974","N2-21",2021-06-17,"N2-21_S","Air","9784545.csv",16.49325,12.883,23.388,15.521,20.1096439868717,10.505,"S","9784545","THIN",21,17,0,14.8,6.95,22.65,15.7,-1.69325,-5.933,-0.738000000000003,5.195
"975","N2-21",2021-06-19,"N2-21_E","Air","9768739.csv",14.4549166666667,12.207,18.045,14.182,14.0155481733469,5.838,"E","9768739","THIN",21,19,0,14.6,8.35,20.85,12.5,0.145083333333332,-3.857,2.805,6.662
"976","N2-21",2021-06-11,"N2-21_E","Air","9768739.csv",11.1454166666667,10.357,12.304,10.9925,6.21459785612902,1.947,"E","9768739","THIN",21,11,0,12,8.15,15.85,7.7,0.854583333333334,-2.207,3.546,5.753
"977","N2-21",2021-06-19,"N2-21_S","Air","9784545.csv",15.73825,13.076,21.855,15.0915,17.206465648954,8.779,"S","9784545","THIN",21,19,0,14.6,8.35,20.85,12.5,-1.13825,-4.726,-1.005,3.721
"978","N2-21",2021-06-20,"N2-21_S","Air","9784545.csv",17.973,13.846,23.581,18.236,18.4463723879602,9.735,"S","9784545","THIN",21,20,0,20.1,11.35,28.85,17.5,2.127,-2.496,5.269,7.765
"979","N2-21",2021-06-10,"N2-21_E","Air","9768739.csv",11.5406666666667,9.077,14.421,11.333,17.5731176179958,5.344,"E","9768739","THIN",21,10,0,12.1,6.85,17.35,10.5,0.559333333333333,-2.227,2.929,5.156
"980","N2-21",2021-06-15,"N2-21_E","Air","9768739.csv",13.5385,12.013,16.237,13.4135,9.29345079095984,4.224,"E","9768739","THIN",21,15,0,13.45,8.45,18.45,10,-0.0884999999999998,-3.563,2.213,5.776
"981","N2-21",2021-06-22,"N2-21_S","Air","9784545.csv",15.424,13.558,17.475,15.139,7.82416752619683,3.917,"S","9784545","THIN",21,22,0,17.6,11.85,23.35,11.5,2.176,-1.708,5.875,7.583
"982","N2-21",2021-06-23,"N2-21_S","Air","9784545.csv",14.1529166666667,12.401,17.284,13.4135,12.2184948002131,4.883,"S","9784545","THIN",21,23,0,16.55,11.15,21.95,10.8,2.39708333333333,-1.251,4.666,5.917
"983","N2-21",2021-06-14,"N2-21_E","Air","9768739.csv",14.14725,12.69,16.332,13.942,8.43132165481486,3.642,"E","9768739","THIN",21,14,0,14.55,9.55,19.55,10,0.402750000000001,-3.14,3.218,6.358
"984","N2-21",2021-06-29,"N2-21_S","Air","9784545.csv",18.1090833333333,15.187,22.908,17.427,14.2841969681266,7.721,"S","9784545","THIN",21,29,0,19.05,14.95,23.15,8.2,0.940916666666666,-0.237,0.241999999999997,0.478999999999997
"985","N2-21",2021-06-16,"N2-21_E","Air","9768739.csv",14.6983333333333,11.334,19.567,13.9885,18.6191952053535,8.233,"E","9768739","THIN",21,16,0,14.35,6.15,22.55,16.4,-0.348333333333334,-5.184,2.983,8.167
"986","N2-21",2021-06-17,"N2-21_E","Air","9768739.csv",14.93825,11.625,19.092,14.421,17.7280187410591,7.467,"E","9768739","THIN",21,17,0,14.8,6.95,22.65,15.7,-0.138249999999999,-4.675,3.558,8.233
"987","N2-21",2021-06-30,"N2-21_S","Air","9784545.csv",17.1725,15.569,19.472,16.618,7.70057927601521,3.903,"S","9784545","THIN",21,30,0,15.9,11.55,20.25,8.7,-1.2725,-4.019,0.777999999999999,4.797
"988","N2-21",2021-06-24,"N2-21_S","Air","9784545.csv",15.8718333333333,12.883,21.76,15.569,18.5959979067166,8.877,"S","9784545","THIN",21,24,1,17.7,10.85,24.55,13.7,1.82816666666667,-2.033,2.79,4.823
"989","N2-21",2021-06-21,"N2-21_S","Air","9784545.csv",19.3824166666667,14.613,27.272,17.4265,23.420404179552,12.659,"S","9784545","THIN",21,21,0,21.95,14.55,29.35,14.8,2.56758333333333,-0.0629999999999988,2.078,2.141
"990","N2-21",2021-06-26,"N2-21_S","Air","9784545.csv",22.689,16.713,31.37,22.9085,22.051715537386,14.657,"S","9784545","THIN",21,26,1,26.4,16.95,35.85,18.9,3.711,0.236999999999998,4.48,4.243
"991","N2-21",2021-06-27,"N2-21_S","Air","9784545.csv",28.4535,18.236,40.876,29.9625,29.8261004484517,22.64,"S","9784545","THIN",21,27,1,31.85,20.35,43.35,23,3.3965,2.114,2.474,0.360000000000003
"992","N2-21",2021-06-28,"N2-21_S","Air","9784545.csv",24.8025,16.332,29.752,25.5135,18.1619264530577,13.42,"S","9784545","THIN",21,28,1,25.95,16.05,35.85,19.8,1.1475,-0.282,6.098,6.38
"993","N2-21",2021-06-25,"N2-21_S","Air","9784545.csv",19.853,13.75,29.552,19.5675,28.8456232066293,15.802,"S","9784545","THIN",21,25,1,23.15,13.65,32.65,19,3.297,-0.0999999999999996,3.098,3.198
"994","N2-3",2021-06-04,"N2-3_N","Air","9784537.csv",13.1904166666667,8.779,17.665,13.5095,24.2542001764464,8.886,"N","9784537","THIN",21,4,0,13.75,7.85,19.65,11.8,0.559583333333334,-0.929,1.985,2.914
"995","N2-3",2021-06-05,"N2-3_N","Air","9784537.csv",11.3958333333333,9.472,13.173,11.528,8.16644678180734,3.701,"N","9784537","THIN",21,5,0,10.95,6.55,15.35,8.8,-0.445833333333335,-2.922,2.177,5.099
"996","N2-3",2021-06-03,"N2-3_N","Air","9784537.csv",13.6110833333333,11.431,15.091,13.75,8.00054620389152,3.66,"N","9784537","THIN",21,3,0,12.25,5.35,19.15,13.8,-1.36108333333333,-6.081,4.059,10.14
"997","N2-3",2021-06-30,"N2-3_W","Air","9768708.csv",16.9901666666667,15.569,18.996,16.475,6.54845942461955,3.427,"W","9768708","THIN",21,30,0,15.9,11.55,20.25,8.7,-1.09016666666667,-4.019,1.254,5.273
"998","N2-3",2021-06-26,"N2-3_W","Air","9768708.csv",21.7375,16.713,26.879,22.621,17.368843139653,10.166,"W","9768708","THIN",21,26,1,26.4,16.95,35.85,18.9,4.6625,0.236999999999998,8.971,8.734
"999","N2-3",2021-06-02,"N2-3_W","Air","9768708.csv",16.2625,12.787,20.996,15.4725,17.3501298225947,8.209,"W","9768708","THIN",21,2,0,17.3,11.15,23.45,12.3,1.0375,-1.637,2.454,4.091
"1000","N2-3",2021-06-03,"N2-3_W","Air","9768708.csv",13.85175,11.722,15.282,14.038,7.45971502508512,3.56,"W","9768708","THIN",21,3,0,12.25,5.35,19.15,13.8,-1.60175,-6.372,3.868,10.24
"1001","N2-3",2021-06-04,"N2-3_W","Air","9768708.csv",13.403,9.077,17.189,13.6535,21.8255883539088,8.112,"W","9768708","THIN",21,4,0,13.75,7.85,19.65,11.8,0.347,-1.227,2.461,3.688
"1002","N2-3",2021-06-01,"N2-3_W","Air","9768708.csv",19.0803333333333,13.846,25.028,18.854,20.5102991507378,11.182,"W","9768708","THIN",21,1,0,20.25,10.55,29.95,19.4,1.16966666666667,-3.296,4.922,8.218
"1003","N2-3",2021-06-06,"N2-3_W","Air","9768708.csv",9.55275,8.68,10.846,9.5215,6.97800900537445,2.166,"W","9768708","THIN",21,6,0,9.75,5.95,13.55,7.6,0.19725,-2.73,2.704,5.434
"1004","N2-3",2021-06-07,"N2-3_W","Air","9768708.csv",9.57908333333333,7.481,11.431,9.7175,15.3921468461235,3.95,"W","9768708","THIN",21,7,0,10.45,5.65,15.25,9.6,0.870916666666666,-1.831,3.819,5.65
"1005","N2-3",2021-06-08,"N2-3_W","Air","9768708.csv",10.6739166666667,7.782,14.325,10.5035,21.8457732792855,6.543,"W","9768708","THIN",21,8,0,10.5,3.65,17.35,13.7,-0.173916666666667,-4.132,3.025,7.157
"1006","N2-3",2021-06-05,"N2-3_W","Air","9768708.csv",11.372,9.768,13.173,11.431,7.40649524132708,3.405,"W","9768708","THIN",21,5,0,10.95,6.55,15.35,8.8,-0.422000000000001,-3.218,2.177,5.395
"1007","N2-3",2021-06-21,"N2-3_N","Air","9784537.csv",17.44125,13.365,24.545,16.093,21.5587333125256,11.18,"N","9784537","THIN",21,21,0,21.95,14.55,29.35,14.8,4.50875,1.185,4.805,3.62
"1008","N2-3",2021-06-22,"N2-3_N","Air","9784537.csv",15.1135,13.461,16.903,14.7565,7.16820178422154,3.442,"N","9784537","THIN",21,22,0,17.6,11.85,23.35,11.5,2.4865,-1.611,6.447,8.058
"1009","N2-3",2021-06-23,"N2-3_N","Air","9784537.csv",13.71425,12.304,16.332,13.172,9.98797239490174,4.028,"N","9784537","THIN",21,23,0,16.55,11.15,21.95,10.8,2.83575,-1.154,5.618,6.772
"1010","N2-3",2021-06-13,"N2-3_W","Air","9768708.csv",14.2931666666667,13.654,15.187,14.182,4.12634666188782,1.533,"W","9768708","THIN",21,13,0,12.35,8.15,16.55,8.4,-1.94316666666667,-5.504,1.363,6.867
"1011","N2-3",2021-06-14,"N2-3_W","Air","9768708.csv",14.2508333333333,12.787,16.713,13.942,9.2244211138943,3.926,"W","9768708","THIN",21,14,0,14.55,9.55,19.55,10,0.299166666666668,-3.237,2.837,6.074
"1012","N2-3",2021-06-15,"N2-3_W","Air","9768708.csv",13.5701666666667,11.916,16.332,13.413,9.74549330672377,4.416,"W","9768708","THIN",21,15,0,13.45,8.45,18.45,10,-0.120166666666668,-3.466,2.118,5.584
"1013","N2-3",2021-06-16,"N2-3_W","Air","9768708.csv",14.5795833333333,11.431,19.187,13.7015,17.7965133833053,7.756,"W","9768708","THIN",21,16,0,14.35,6.15,22.55,16.4,-0.229583333333334,-5.281,3.363,8.644
"1014","N2-3",2021-06-17,"N2-3_W","Air","9768708.csv",14.6750833333333,11.819,18.996,13.942,17.8614873781568,7.177,"W","9768708","THIN",21,17,0,14.8,6.95,22.65,15.7,0.124916666666667,-4.869,3.654,8.523
"1015","N2-3",2021-06-18,"N2-3_W","Air","9768708.csv",13.9443333333333,11.722,16.999,13.4135,12.6151209501776,5.277,"W","9768708","THIN",21,18,0,12.75,5.45,20.05,14.6,-1.19433333333333,-6.272,3.051,9.323
"1016","N2-3",2021-06-19,"N2-3_W","Air","9768708.csv",14.3269166666667,12.013,17.855,14.1815,14.0223756158662,5.842,"W","9768708","THIN",21,19,0,14.6,8.35,20.85,12.5,0.273083333333334,-3.663,2.995,6.658
"1017","N2-3",2021-06-20,"N2-3_W","Air","9768708.csv",16.2791666666667,13.173,20.138,16.3795,15.4168015389775,6.965,"W","9768708","THIN",21,20,0,20.1,11.35,28.85,17.5,3.82083333333334,-1.823,8.712,10.535
"1018","N2-3",2021-06-21,"N2-3_W","Air","9768708.csv",17.6788333333333,13.846,22.621,16.5695,18.7426512085134,8.775,"W","9768708","THIN",21,21,0,21.95,14.55,29.35,14.8,4.27116666666667,0.704000000000001,6.729,6.025
"1019","N2-3",2021-06-22,"N2-3_W","Air","9768708.csv",15.2253333333333,13.75,16.999,14.8525,6.74906232512262,3.249,"W","9768708","THIN",21,22,0,17.6,11.85,23.35,11.5,2.37466666666667,-1.9,6.351,8.251
"1020","N2-3",2021-06-23,"N2-3_W","Air","9768708.csv",13.8750833333333,12.594,16.141,13.3655,8.91440523722187,3.547,"W","9768708","THIN",21,23,0,16.55,11.15,21.95,10.8,2.67491666666667,-1.444,5.809,7.253
"1021","N2-3",2021-06-24,"N2-3_W","Air","9768708.csv",15.291,12.69,19.282,15.282,15.9351770387749,6.592,"W","9768708","THIN",21,24,1,17.7,10.85,24.55,13.7,2.409,-1.84,5.268,7.108
"1022","N2-3",2021-06-25,"N2-3_W","Air","9768708.csv",18.4819166666667,13.654,24.545,18.711,23.2361820849725,10.891,"W","9768708","THIN",21,25,1,23.15,13.65,32.65,19,4.66808333333333,-0.00399999999999956,8.105,8.109
"1023","N2-3",2021-06-27,"N2-3_W","Air","9768708.csv",27.6649166666667,18.426,37.055,29.5115,26.6272790228824,18.629,"W","9768708","THIN",21,27,1,31.85,20.35,43.35,23,4.18508333333333,1.924,6.295,4.371
"1024","N2-3",2021-06-28,"N2-3_W","Air","9768708.csv",24.0814166666667,16.237,29.152,25.562,16.7039567637602,12.915,"W","9768708","THIN",21,28,1,25.95,16.05,35.85,19.8,1.86858333333333,-0.186999999999998,6.698,6.885
"1025","N2-3",2021-06-29,"N2-3_W","Air","9768708.csv",17.8304166666667,15.282,21.091,17.427,12.0565206469331,5.809,"W","9768708","THIN",21,29,0,19.05,14.95,23.15,8.2,1.21958333333333,-0.332000000000001,2.059,2.391
"1026","N2-3",2021-06-13,"N2-3_N","Air","9784537.csv",14.3489166666667,13.654,15.187,14.2775,4.21415061915126,1.533,"N","9784537","THIN",21,13,0,12.35,8.15,16.55,8.4,-1.99891666666667,-5.504,1.363,6.867
"1027","N2-3",2021-06-14,"N2-3_N","Air","9784537.csv",14.4730833333333,12.787,18.331,14.0375,11.8694091425822,5.544,"N","9784537","THIN",21,14,0,14.55,9.55,19.55,10,0.0769166666666674,-3.237,1.219,4.456
"1028","N2-3",2021-06-15,"N2-3_N","Air","9784537.csv",13.7053333333333,11.916,17.189,13.509,11.2998829059248,5.273,"N","9784537","THIN",21,15,0,13.45,8.45,18.45,10,-0.255333333333335,-3.466,1.261,4.727
"1029","N2-3",2021-06-16,"N2-3_N","Air","9784537.csv",14.5940833333333,11.236,21.091,13.4125,20.457046367458,9.855,"N","9784537","THIN",21,16,0,14.35,6.15,22.55,16.4,-0.244083333333334,-5.086,1.459,6.545
"1030","N2-3",2021-06-17,"N2-3_N","Air","9784537.csv",14.6083333333333,11.528,21.282,13.6055,21.9663033408495,9.754,"N","9784537","THIN",21,17,0,14.8,6.95,22.65,15.7,0.191666666666666,-4.578,1.368,5.946
"1031","N2-3",2021-06-18,"N2-3_N","Air","9784537.csv",13.8615,11.334,18.901,13.172,16.2926872643069,7.567,"N","9784537","THIN",21,18,0,12.75,5.45,20.05,14.6,-1.1115,-5.884,1.149,7.033
"1032","N2-3",2021-06-19,"N2-3_N","Air","9784537.csv",14.5089166666667,12.013,20.043,14.1815,17.1456012332979,8.03,"N","9784537","THIN",21,19,0,14.6,8.35,20.85,12.5,0.0910833333333336,-3.663,0.807000000000002,4.47
"1033","N2-3",2021-06-20,"N2-3_N","Air","9784537.csv",16.3428333333333,12.98,22.621,15.9025,18.3289840200236,9.641,"N","9784537","THIN",21,20,0,20.1,11.35,28.85,17.5,3.75716666666667,-1.63,6.229,7.859
"1034","N2-3",2021-06-10,"N2-3_W","Air","9768708.csv",11.69275,9.176,14.709,11.4795,18.8975184544399,5.533,"W","9768708","THIN",21,10,0,12.1,6.85,17.35,10.5,0.407249999999999,-2.326,2.641,4.967
"1035","N2-3",2021-06-11,"N2-3_W","Air","9768708.csv",11.14525,10.259,12.304,11.041,6.38109194225955,2.045,"W","9768708","THIN",21,11,0,12,8.15,15.85,7.7,0.854749999999999,-2.109,3.546,5.655
"1036","N2-3",2021-06-12,"N2-3_W","Air","9768708.csv",13.8596666666667,9.866,18.331,14.469,22.3321329907013,8.465,"W","9768708","THIN",21,12,0,14.85,8.15,21.55,13.4,0.990333333333334,-1.716,3.219,4.935
"1037","N2-3",2021-06-24,"N2-3_N","Air","9784537.csv",15.40125,12.497,21.664,15.234,19.121205309041,9.167,"N","9784537","THIN",21,24,1,17.7,10.85,24.55,13.7,2.29875,-1.647,2.886,4.533
"1038","N2-3",2021-06-25,"N2-3_N","Air","9784537.csv",18.1886666666667,13.461,25.902,18.283,23.8143490682457,12.441,"N","9784537","THIN",21,25,1,23.15,13.65,32.65,19,4.96133333333333,0.189,6.748,6.559
"1039","N2-3",2021-06-26,"N2-3_N","Air","9784537.csv",21.04575,16.141,28.06,21.4735,18.8559951140577,11.919,"N","9784537","THIN",21,26,1,26.4,16.95,35.85,18.9,5.35425,0.809000000000001,7.79,6.981
"1040","N2-3",2021-06-27,"N2-3_N","Air","9784537.csv",25.9556666666667,17.76,35.115,27.5695,25.1666140787325,17.355,"N","9784537","THIN",21,27,1,31.85,20.35,43.35,23,5.89433333333334,2.59,8.235,5.645
"1041","N2-3",2021-06-28,"N2-3_N","Air","9784537.csv",23.3059166666667,16.141,28.456,24.1585,16.1559083767236,12.315,"N","9784537","THIN",21,28,1,25.95,16.05,35.85,19.8,2.64408333333333,-0.0909999999999975,7.394,7.485
"1042","N2-3",2021-06-29,"N2-3_N","Air","9784537.csv",17.9501666666667,15.091,22.908,17.2365,14.3733809483432,7.817,"N","9784537","THIN",21,29,0,19.05,14.95,23.15,8.2,1.09983333333333,-0.141,0.241999999999997,0.382999999999997
"1043","N2-3",2021-06-30,"N2-3_N","Air","9784537.csv",17.0694166666667,15.664,19.282,16.523,7.19256162645371,3.618,"N","9784537","THIN",21,30,0,15.9,11.55,20.25,8.7,-1.16941666666666,-4.114,0.968,5.082
"1044","N2-3",2021-06-08,"N2-3_N","Air","9784537.csv",10.7415833333333,7.582,16.332,10.356,25.7392747522063,8.75,"N","9784537","THIN",21,8,0,10.5,3.65,17.35,13.7,-0.241583333333333,-3.932,1.018,4.95
"1045","N2-3",2021-06-09,"N2-3_N","Air","9784537.csv",10.4645833333333,7.179,13.942,10.6485,25.0368516206347,6.763,"N","9784537","THIN",21,9,0,10.25,3.15,17.35,14.2,-0.214583333333334,-4.029,3.408,7.437
"1046","N2-3",2021-06-09,"N2-3_W","Air","9768708.csv",10.7201666666667,7.481,13.942,10.9415,23.1241733014589,6.461,"W","9768708","THIN",21,9,0,10.25,3.15,17.35,14.2,-0.470166666666668,-4.331,3.408,7.739
"1047","N2-3",2021-06-07,"N2-3_N","Air","9784537.csv",9.456,7.179,11.139,9.57,15.2839715833903,3.96,"N","9784537","THIN",21,7,0,10.45,5.65,15.25,9.6,0.994,-1.529,4.111,5.64
